participant_alias,fold,support_seed,condition,shots,query_clip_count,query_positive_count,query_negative_count,adaptation_recipe,precision,recall,false_positive_rate,f1,tp,tn,fp,fn
P014,1,20260621,3,3,97,61,36,no_adaptation_zero_shot_fallback,1.0,0.9016393442622951,0.0,0.9482758620689655,55,36,0,6
P014,1,20260622,0,3,97,61,36,no_adaptation_zero_shot_fallback,1.0,0.8852459016393442,0.0,0.9391304347826086,54,36,0,7
P014,1,20260622,3,3,97,61,36,no_adaptation_zero_shot_fallback,1.0,0.8852459016393442,0.0,0.9391304347826086,54,36,0,7
P014,1,20260623,0,3,97,61,36,no_adaptation_zero_shot_fallback,1.0,0.8852459016393442,0.0,0.9391304347826086,54,36,0,7
P014,1,20260623,3,3,97,61,36,no_adaptation_zero_shot_fallback,1.0,0.8852459016393442,0.0,0.9391304347826086,54,36,0,7
P014,1,20260624,0,3,97,61,36,no_adaptation_zero_shot_fallback,1.0,0.8852459016393442,0.0,0.9391304347826086,54,36,0,7
P014,1,20260624,3,3,97,61,36,no_adaptation_zero_shot_fallback,1.0,0.8852459016393442,0.0,0.9391304347826086,54,36,0,7
P014,1,20260620,0,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.8813559322033898,0.0,0.936936936936937,52,36,0,7
P014,1,20260620,5,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.8813559322033898,0.0,0.936936936936937,52,36,0,7
P014,1,20260621,0,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.9152542372881356,0.0,0.9557522123893806,54,36,0,5
P014,1,20260621,5,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.9152542372881356,0.0,0.9557522123893806,54,36,0,5
P014,1,20260622,0,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.8813559322033898,0.0,0.936936936936937,52,36,0,7
P014,1,20260622,5,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.8813559322033898,0.0,0.936936936936937,52,36,0,7
P014,1,20260623,0,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.8813559322033898,0.0,0.936936936936937,52,36,0,7
P014,1,20260623,5,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.8813559322033898,0.0,0.936936936936937,52,36,0,7
P014,1,20260624,0,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.8813559322033898,0.0,0.936936936936937,52,36,0,7
P014,1,20260624,5,5,95,59,36,no_adaptation_zero_shot_fallback,1.0,0.8813559322033898,0.0,0.936936936936937,52,36,0,7
P016,1,20260620,0,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,15,14,0,1
P016,1,20260620,3,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,15,14,0,1
P016,1,20260621,0,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,16,14,0,0
P016,1,20260621,3,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,16,14,0,0
P016,1,20260622,0,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,15,14,0,1
P016,1,20260622,3,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,15,14,0,1
P016,1,20260623,0,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,15,14,0,1
P016,1,20260623,3,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,15,14,0,1
P016,1,20260624,0,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,15,14,0,1
P016,1,20260624,3,3,30,16,14,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,15,14,0,1
P016,1,20260620,0,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,14,14,0,0
P016,1,20260620,5,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,14,14,0,0
P016,1,20260621,0,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,14,14,0,0
P016,1,20260621,5,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,14,14,0,0
P016,1,20260622,0,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,0.9285714285714286,0.0,0.962962962962963,13,14,0,1
P016,1,20260622,5,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,0.9285714285714286,0.0,0.962962962962963,13,14,0,1
P016,1,20260623,0,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,0.9285714285714286,0.0,0.962962962962963,13,14,0,1
P016,1,20260623,5,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,0.9285714285714286,0.0,0.962962962962963,13,14,0,1
P016,1,20260624,0,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,0.9285714285714286,0.0,0.962962962962963,13,14,0,1
P016,1,20260624,5,5,28,14,14,no_adaptation_zero_shot_fallback,1.0,0.9285714285714286,0.0,0.962962962962963,13,14,0,1
P017,1,20260620,0,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,3,5,0,3
P017,1,20260620,3,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,3,5,0,3
P017,1,20260621,0,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,4,5,0,2
P017,1,20260621,3,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,4,5,0,2
P017,1,20260622,0,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.16666666666666666,0.0,0.2857142857142857,1,5,0,5
P017,1,20260622,3,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.16666666666666666,0.0,0.2857142857142857,1,5,0,5
P017,1,20260623,0,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.16666666666666666,0.0,0.2857142857142857,1,5,0,5
P017,1,20260623,3,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.16666666666666666,0.0,0.2857142857142857,1,5,0,5
P017,1,20260624,0,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,4,5,0,2
P017,1,20260624,3,3,11,6,5,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,4,5,0,2
P017,1,20260620,0,5,9,4,5,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,2,5,0,2
P017,1,20260620,5,5,9,4,5,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,2,5,0,2
P017,1,20260621,0,5,9,4,5,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,3,5,0,1
P017,1,20260621,5,5,9,4,5,no_adaptation_zero_shot_fallback,1.0,0.75,0.0,0.8571428571428571,3,5,0,1
P017,1,20260622,0,5,9,4,5,no_adaptation_zero_shot_fallback,,0.0,0.0,,0,5,0,4
P017,1,20260622,5,5,9,4,5,no_adaptation_zero_shot_fallback,,0.0,0.0,,0,5,0,4
P017,1,20260623,0,5,9,4,5,no_adaptation_zero_shot_fallback,,0.0,0.0,,0,5,0,4
P017,1,20260623,5,5,9,4,5,no_adaptation_zero_shot_fallback,,0.0,0.0,,0,5,0,4
P017,1,20260624,0,5,9,4,5,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,2,5,0,2
P017,1,20260624,5,5,9,4,5,no_adaptation_zero_shot_fallback,1.0,0.5,0.0,0.6666666666666666,2,5,0,2
P018,3,20260620,0,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.9090909090909091,0.0,0.9523809523809523,30,18,0,3
P018,3,20260620,3,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.9090909090909091,0.0,0.9523809523809523,30,18,0,3
P018,3,20260621,0,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.9090909090909091,0.0,0.9523809523809523,30,18,0,3
P018,3,20260621,3,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.9090909090909091,0.0,0.9523809523809523,30,18,0,3
P018,3,20260622,0,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.8787878787878788,0.0,0.9354838709677419,29,18,0,4
P018,3,20260622,3,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.8787878787878788,0.0,0.9354838709677419,29,18,0,4
P018,3,20260623,0,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.9090909090909091,0.0,0.9523809523809523,30,18,0,3
P018,3,20260623,3,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.9090909090909091,0.0,0.9523809523809523,30,18,0,3
P018,3,20260624,0,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.9090909090909091,0.0,0.9523809523809523,30,18,0,3
P018,3,20260624,3,3,51,33,18,no_adaptation_zero_shot_fallback,1.0,0.9090909090909091,0.0,0.9523809523809523,30,18,0,3
P018,3,20260620,0,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.9032258064516129,0.0,0.9491525423728813,28,18,0,3
P018,3,20260620,5,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.9032258064516129,0.0,0.9491525423728813,28,18,0,3
P018,3,20260621,0,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.9032258064516129,0.0,0.9491525423728813,28,18,0,3
P018,3,20260621,5,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.9032258064516129,0.0,0.9491525423728813,28,18,0,3
P018,3,20260622,0,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.8709677419354839,0.0,0.9310344827586207,27,18,0,4
P018,3,20260622,5,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.8709677419354839,0.0,0.9310344827586207,27,18,0,4
P018,3,20260623,0,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.9032258064516129,0.0,0.9491525423728813,28,18,0,3
P018,3,20260623,5,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.9032258064516129,0.0,0.9491525423728813,28,18,0,3
P018,3,20260624,0,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.9354838709677419,0.0,0.9666666666666666,29,18,0,2
P018,3,20260624,5,5,49,31,18,no_adaptation_zero_shot_fallback,1.0,0.9354838709677419,0.0,0.9666666666666666,29,18,0,2
P019,4,20260620,0,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,30,45,0,2
P019,4,20260620,3,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,30,45,0,2
P019,4,20260621,0,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,30,45,0,2
P019,4,20260621,3,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,30,45,0,2
P019,4,20260622,0,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.96875,0.0,0.9841269841269841,31,45,0,1
P019,4,20260622,3,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.96875,0.0,0.9841269841269841,31,45,0,1
P019,4,20260623,0,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.96875,0.0,0.9841269841269841,31,45,0,1
P019,4,20260623,3,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.96875,0.0,0.9841269841269841,31,45,0,1
P019,4,20260624,0,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,30,45,0,2
P019,4,20260624,3,3,77,32,45,no_adaptation_zero_shot_fallback,1.0,0.9375,0.0,0.967741935483871,30,45,0,2
P019,4,20260620,0,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9333333333333333,0.0,0.9655172413793104,28,45,0,2
P019,4,20260620,5,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9333333333333333,0.0,0.9655172413793104,28,45,0,2
P019,4,20260621,0,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9333333333333333,0.0,0.9655172413793104,28,45,0,2
P019,4,20260621,5,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9333333333333333,0.0,0.9655172413793104,28,45,0,2
P019,4,20260622,0,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9666666666666667,0.0,0.983050847457627,29,45,0,1
P019,4,20260622,5,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9666666666666667,0.0,0.983050847457627,29,45,0,1
P019,4,20260623,0,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9666666666666667,0.0,0.983050847457627,29,45,0,1
P019,4,20260623,5,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9666666666666667,0.0,0.983050847457627,29,45,0,1
P019,4,20260624,0,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9666666666666667,0.0,0.983050847457627,29,45,0,1
P019,4,20260624,5,5,75,30,45,no_adaptation_zero_shot_fallback,1.0,0.9666666666666667,0.0,0.983050847457627,29,45,0,1
P020,0,20260620,0,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260620,3,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260621,0,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260621,3,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260622,0,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260622,3,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260623,0,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260623,3,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260624,0,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260624,3,3,50,20,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,20,30,0,0
P020,0,20260620,0,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260620,5,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260621,0,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260621,5,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260622,0,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260622,5,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260623,0,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260623,5,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260624,0,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P020,0,20260624,5,5,48,18,30,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,18,30,0,0
P022,0,20260620,0,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8507462686567164,0.0,0.9193548387096774,57,30,0,10
P022,0,20260620,3,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8507462686567164,0.0,0.9193548387096774,57,30,0,10
P022,0,20260621,0,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8507462686567164,0.0,0.9193548387096774,57,30,0,10
P022,0,20260621,3,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8507462686567164,0.0,0.9193548387096774,57,30,0,10
P022,0,20260622,0,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8656716417910447,0.0,0.928,58,30,0,9
P022,0,20260622,3,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8656716417910447,0.0,0.928,58,30,0,9
P022,0,20260623,0,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8656716417910447,0.0,0.928,58,30,0,9
P022,0,20260623,3,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8656716417910447,0.0,0.928,58,30,0,9
P022,0,20260624,0,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8656716417910447,0.0,0.928,58,30,0,9
P022,0,20260624,3,3,97,67,30,no_adaptation_zero_shot_fallback,1.0,0.8656716417910447,0.0,0.928,58,30,0,9
P022,0,20260620,0,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8615384615384616,0.0,0.9256198347107438,56,30,0,9
P022,0,20260620,5,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8615384615384616,0.0,0.9256198347107438,56,30,0,9
P022,0,20260621,0,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8461538461538461,0.0,0.9166666666666666,55,30,0,10
P022,0,20260621,5,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8461538461538461,0.0,0.9166666666666666,55,30,0,10
P022,0,20260622,0,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8615384615384616,0.0,0.9256198347107438,56,30,0,9
P022,0,20260622,5,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8615384615384616,0.0,0.9256198347107438,56,30,0,9
P022,0,20260623,0,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8769230769230769,0.0,0.9344262295081968,57,30,0,8
P022,0,20260623,5,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8769230769230769,0.0,0.9344262295081968,57,30,0,8
P022,0,20260624,0,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8615384615384616,0.0,0.9256198347107438,56,30,0,9
P022,0,20260624,5,5,95,65,30,no_adaptation_zero_shot_fallback,1.0,0.8615384615384616,0.0,0.9256198347107438,56,30,0,9
P023,4,20260620,0,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,6,6,0,3
P023,4,20260620,3,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,6,6,0,3
P023,4,20260621,0,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,6,6,0,3
P023,4,20260621,3,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.6666666666666666,0.0,0.8,6,6,0,3
P023,4,20260622,0,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.7777777777777778,0.0,0.8750000000000001,7,6,0,2
P023,4,20260622,3,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.7777777777777778,0.0,0.8750000000000001,7,6,0,2
P023,4,20260623,0,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.7777777777777778,0.0,0.8750000000000001,7,6,0,2
P023,4,20260623,3,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.7777777777777778,0.0,0.8750000000000001,7,6,0,2
P023,4,20260624,0,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.7777777777777778,0.0,0.8750000000000001,7,6,0,2
P023,4,20260624,3,3,15,9,6,no_adaptation_zero_shot_fallback,1.0,0.7777777777777778,0.0,0.8750000000000001,7,6,0,2
P023,4,20260620,0,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.7142857142857143,0.0,0.8333333333333333,5,6,0,2
P023,4,20260620,5,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.7142857142857143,0.0,0.8333333333333333,5,6,0,2
P023,4,20260621,0,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.5714285714285714,0.0,0.7272727272727273,4,6,0,3
P023,4,20260621,5,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.5714285714285714,0.0,0.7272727272727273,4,6,0,3
P023,4,20260622,0,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.7142857142857143,0.0,0.8333333333333333,5,6,0,2
P023,4,20260622,5,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.7142857142857143,0.0,0.8333333333333333,5,6,0,2
P023,4,20260623,0,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.8571428571428571,0.0,0.923076923076923,6,6,0,1
P023,4,20260623,5,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.8571428571428571,0.0,0.923076923076923,6,6,0,1
P023,4,20260624,0,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.7142857142857143,0.0,0.8333333333333333,5,6,0,2
P023,4,20260624,5,5,13,7,6,no_adaptation_zero_shot_fallback,1.0,0.7142857142857143,0.0,0.8333333333333333,5,6,0,2
P024,4,20260620,0,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260620,3,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260621,0,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260621,3,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260622,0,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260622,3,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260623,0,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260623,3,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260624,0,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260624,3,3,12,9,3,no_adaptation_zero_shot_fallback,1.0,0.8888888888888888,0.0,0.9411764705882353,8,3,0,1
P024,4,20260620,0,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,0.8571428571428571,0.0,0.923076923076923,6,3,0,1
P024,4,20260620,5,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,0.8571428571428571,0.0,0.923076923076923,6,3,0,1
P024,4,20260621,0,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,0.8571428571428571,0.0,0.923076923076923,6,3,0,1
P024,4,20260621,5,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,0.8571428571428571,0.0,0.923076923076923,6,3,0,1
P024,4,20260622,0,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,3,0,0
P024,4,20260622,5,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,3,0,0
P024,4,20260623,0,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,3,0,0
P024,4,20260623,5,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,3,0,0
P024,4,20260624,0,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,0.8571428571428571,0.0,0.923076923076923,6,3,0,1
P024,4,20260624,5,5,10,7,3,no_adaptation_zero_shot_fallback,1.0,0.8571428571428571,0.0,0.923076923076923,6,3,0,1
P025,4,20260620,0,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.631578947368421,0.0,0.7741935483870968,12,15,0,7
P025,4,20260620,3,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.631578947368421,0.0,0.7741935483870968,12,15,0,7
P025,4,20260621,0,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.6842105263157895,0.0,0.8125000000000001,13,15,0,6
P025,4,20260621,3,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.6842105263157895,0.0,0.8125000000000001,13,15,0,6
P025,4,20260622,0,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.7368421052631579,0.0,0.8484848484848484,14,15,0,5
P025,4,20260622,3,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.7368421052631579,0.0,0.8484848484848484,14,15,0,5
P025,4,20260623,0,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.631578947368421,0.0,0.7741935483870968,12,15,0,7
P025,4,20260623,3,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.631578947368421,0.0,0.7741935483870968,12,15,0,7
P025,4,20260624,0,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.6842105263157895,0.0,0.8125000000000001,13,15,0,6
P025,4,20260624,3,3,34,19,15,no_adaptation_zero_shot_fallback,1.0,0.6842105263157895,0.0,0.8125000000000001,13,15,0,6
P025,4,20260620,0,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.5882352941176471,0.0,0.7407407407407407,10,15,0,7
P025,4,20260620,5,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.5882352941176471,0.0,0.7407407407407407,10,15,0,7
P025,4,20260621,0,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.6470588235294118,0.0,0.7857142857142858,11,15,0,6
P025,4,20260621,5,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.6470588235294118,0.0,0.7857142857142858,11,15,0,6
P025,4,20260622,0,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.7058823529411765,0.0,0.8275862068965517,12,15,0,5
P025,4,20260622,5,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.7058823529411765,0.0,0.8275862068965517,12,15,0,5
P025,4,20260623,0,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.7058823529411765,0.0,0.8275862068965517,12,15,0,5
P025,4,20260623,5,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.7058823529411765,0.0,0.8275862068965517,12,15,0,5
P025,4,20260624,0,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.7058823529411765,0.0,0.8275862068965517,12,15,0,5
P025,4,20260624,5,5,32,17,15,no_adaptation_zero_shot_fallback,1.0,0.7058823529411765,0.0,0.8275862068965517,12,15,0,5
P026,2,20260620,0,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260620,3,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260621,0,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260621,3,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260622,0,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260622,3,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260623,0,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260623,3,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260624,0,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260624,3,3,24,9,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,9,15,0,0
P026,2,20260620,0,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
P026,2,20260620,5,5,22,7,15,no_adaptation_zero_shot_fallback,1.0,1.0,0.0,1.0,7,15,0,0
