change_label,changed_stage,delta_f1,delta_fpr,delta_recall,doctor_alias,f1,final_false_accepts,fpr,fpr_unstable,method,negative_query_count,positive_query_count,precision,recall,safety_pass,shot,stage1_misses,stage2_rejects,support_seed,zero_f1,zero_fpr,zero_precision,zero_recall
degraded,stage2,-0.13888888888888895,0.25,0.09999999999999998,D012,0.75,5,0.25,False,stage2_positive_bias,20,10,0.6428571428571429,0.9,False,3,1,1,20260622,0.888888888888889,0.0,1.0,0.8
unchanged,none,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,zero_shot,20,10,1.0,0.8,True,3,1,1,20260622,0.888888888888889,0.0,1.0,0.8
unchanged,stage1,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage1_finetune_bias_only,20,10,1.0,0.8,True,3,1,1,20260623,0.888888888888889,0.0,1.0,0.8
unchanged,stage1,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage1_finetune_head,20,10,1.0,0.8,True,3,1,1,20260623,0.888888888888889,0.0,1.0,0.8
unchanged,stage1+stage2,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage1_stage2_combined,20,10,1.0,0.8,True,3,1,1,20260623,0.888888888888889,0.0,1.0,0.8
degraded,stage2,-0.13888888888888895,0.25,0.09999999999999998,D012,0.75,5,0.25,False,stage2_cosine_prototype,20,10,0.6428571428571429,0.9,False,3,1,1,20260623,0.888888888888889,0.0,1.0,0.8
unchanged,stage2,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage2_finetune_bias_only,20,10,1.0,0.8,True,3,1,1,20260623,0.888888888888889,0.0,1.0,0.8
unchanged,stage2,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage2_finetune_head,20,10,1.0,0.8,True,3,1,1,20260623,0.888888888888889,0.0,1.0,0.8
degraded,stage2,-0.13888888888888895,0.25,0.09999999999999998,D012,0.75,5,0.25,False,stage2_positive_bias,20,10,0.6428571428571429,0.9,False,3,1,1,20260623,0.888888888888889,0.0,1.0,0.8
unchanged,none,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,zero_shot,20,10,1.0,0.8,True,3,1,1,20260623,0.888888888888889,0.0,1.0,0.8
unchanged,stage1,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage1_finetune_bias_only,20,10,1.0,0.8,True,3,1,1,20260624,0.888888888888889,0.0,1.0,0.8
unchanged,stage1,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage1_finetune_head,20,10,1.0,0.8,True,3,1,1,20260624,0.888888888888889,0.0,1.0,0.8
unchanged,stage1+stage2,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage1_stage2_combined,20,10,1.0,0.8,True,3,1,1,20260624,0.888888888888889,0.0,1.0,0.8
degraded,stage2,-0.13888888888888895,0.25,0.09999999999999998,D012,0.75,5,0.25,False,stage2_cosine_prototype,20,10,0.6428571428571429,0.9,False,3,1,1,20260624,0.888888888888889,0.0,1.0,0.8
unchanged,stage2,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage2_finetune_bias_only,20,10,1.0,0.8,True,3,1,1,20260624,0.888888888888889,0.0,1.0,0.8
unchanged,stage2,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,stage2_finetune_head,20,10,1.0,0.8,True,3,1,1,20260624,0.888888888888889,0.0,1.0,0.8
degraded,stage2,-0.13888888888888895,0.25,0.09999999999999998,D012,0.75,5,0.25,False,stage2_positive_bias,20,10,0.6428571428571429,0.9,False,3,1,1,20260624,0.888888888888889,0.0,1.0,0.8
unchanged,none,0.0,0.0,0.0,D012,0.888888888888889,0,0.0,False,zero_shot,20,10,1.0,0.8,True,3,1,1,20260624,0.888888888888889,0.0,1.0,0.8
unchanged,stage1,0.0,0.0,0.0,D012,1.0,0,0.0,False,stage1_finetune_bias_only,20,8,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D012,1.0,0,0.0,False,stage1_finetune_head,20,8,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D012,1.0,0,0.0,False,stage1_stage2_combined,20,8,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
degraded,stage2,-0.23809523809523803,0.25,0.0,D012,0.761904761904762,5,0.25,False,stage2_cosine_prototype,20,8,0.6153846153846154,1.0,False,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D012,1.0,0,0.0,False,stage2_finetune_bias_only,20,8,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D012,1.0,0,0.0,False,stage2_finetune_head,20,8,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
degraded,stage2,-0.23809523809523803,0.25,0.0,D012,0.761904761904762,5,0.25,False,stage2_positive_bias,20,8,0.6153846153846154,1.0,False,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D012,1.0,0,0.0,False,zero_shot,20,8,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_finetune_bias_only,20,8,1.0,0.75,True,5,1,1,20260621,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_finetune_head,20,8,1.0,0.75,True,5,1,1,20260621,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1+stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_stage2_combined,20,8,1.0,0.75,True,5,1,1,20260621,0.8571428571428571,0.0,1.0,0.75
degraded,stage2,-0.15714285714285703,0.25,0.125,D012,0.7000000000000001,5,0.25,False,stage2_cosine_prototype,20,8,0.5833333333333334,0.875,False,5,1,1,20260621,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage2_finetune_bias_only,20,8,1.0,0.75,True,5,1,1,20260621,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage2_finetune_head,20,8,1.0,0.75,True,5,1,1,20260621,0.8571428571428571,0.0,1.0,0.75
degraded,stage2,-0.15714285714285703,0.25,0.125,D012,0.7000000000000001,5,0.25,False,stage2_positive_bias,20,8,0.5833333333333334,0.875,False,5,1,1,20260621,0.8571428571428571,0.0,1.0,0.75
unchanged,none,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,zero_shot,20,8,1.0,0.75,True,5,1,1,20260621,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_finetune_bias_only,20,8,1.0,0.75,True,5,1,1,20260622,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_finetune_head,20,8,1.0,0.75,True,5,1,1,20260622,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1+stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_stage2_combined,20,8,1.0,0.75,True,5,1,1,20260622,0.8571428571428571,0.0,1.0,0.75
degraded,stage2,-0.15714285714285703,0.25,0.125,D012,0.7000000000000001,5,0.25,False,stage2_cosine_prototype,20,8,0.5833333333333334,0.875,False,5,1,1,20260622,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage2_finetune_bias_only,20,8,1.0,0.75,True,5,1,1,20260622,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage2_finetune_head,20,8,1.0,0.75,True,5,1,1,20260622,0.8571428571428571,0.0,1.0,0.75
degraded,stage2,-0.15714285714285703,0.25,0.125,D012,0.7000000000000001,5,0.25,False,stage2_positive_bias,20,8,0.5833333333333334,0.875,False,5,1,1,20260622,0.8571428571428571,0.0,1.0,0.75
unchanged,none,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,zero_shot,20,8,1.0,0.75,True,5,1,1,20260622,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1,0.0,0.0,0.0,D012,0.9333333333333333,0,0.0,False,stage1_finetune_bias_only,20,8,1.0,0.875,True,5,0,1,20260623,0.9333333333333333,0.0,1.0,0.875
unchanged,stage1,0.0,0.0,0.0,D012,0.9333333333333333,0,0.0,False,stage1_finetune_head,20,8,1.0,0.875,True,5,0,1,20260623,0.9333333333333333,0.0,1.0,0.875
unchanged,stage1+stage2,0.0,0.0,0.0,D012,0.9333333333333333,0,0.0,False,stage1_stage2_combined,20,8,1.0,0.875,True,5,0,1,20260623,0.9333333333333333,0.0,1.0,0.875
degraded,stage2,-0.17142857142857137,0.25,0.125,D012,0.761904761904762,5,0.25,False,stage2_cosine_prototype,20,8,0.6153846153846154,1.0,False,5,0,1,20260623,0.9333333333333333,0.0,1.0,0.875
unchanged,stage2,0.0,0.0,0.0,D012,0.9333333333333333,0,0.0,False,stage2_finetune_bias_only,20,8,1.0,0.875,True,5,0,1,20260623,0.9333333333333333,0.0,1.0,0.875
unchanged,stage2,0.0,0.0,0.0,D012,0.9333333333333333,0,0.0,False,stage2_finetune_head,20,8,1.0,0.875,True,5,0,1,20260623,0.9333333333333333,0.0,1.0,0.875
degraded,stage2,-0.17142857142857137,0.25,0.125,D012,0.761904761904762,5,0.25,False,stage2_positive_bias,20,8,0.6153846153846154,1.0,False,5,0,1,20260623,0.9333333333333333,0.0,1.0,0.875
unchanged,none,0.0,0.0,0.0,D012,0.9333333333333333,0,0.0,False,zero_shot,20,8,1.0,0.875,True,5,0,1,20260623,0.9333333333333333,0.0,1.0,0.875
unchanged,stage1,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_finetune_bias_only,20,8,1.0,0.75,True,5,1,1,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_finetune_head,20,8,1.0,0.75,True,5,1,1,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1+stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage1_stage2_combined,20,8,1.0,0.75,True,5,1,1,20260624,0.8571428571428571,0.0,1.0,0.75
degraded,stage2,-0.15714285714285703,0.25,0.125,D012,0.7000000000000001,5,0.25,False,stage2_cosine_prototype,20,8,0.5833333333333334,0.875,False,5,1,1,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage2_finetune_bias_only,20,8,1.0,0.75,True,5,1,1,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage2,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,stage2_finetune_head,20,8,1.0,0.75,True,5,1,1,20260624,0.8571428571428571,0.0,1.0,0.75
degraded,stage2,-0.15714285714285703,0.25,0.125,D012,0.7000000000000001,5,0.25,False,stage2_positive_bias,20,8,0.5833333333333334,0.875,False,5,1,1,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,none,0.0,0.0,0.0,D012,0.8571428571428571,0,0.0,False,zero_shot,20,8,1.0,0.75,True,5,1,1,20260624,0.8571428571428571,0.0,1.0,0.75
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,9,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,9,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,9,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,9,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,9,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,9,1.0,1.0,True,3,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,9,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,9,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,9,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,9,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,9,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,9,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,9,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,9,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,9,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,9,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,9,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,9,1.0,1.0,True,3,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,9,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,9,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,9,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,9,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,9,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,9,1.0,1.0,True,3,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,9,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,9,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,9,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,9,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,9,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,9,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,9,1.0,1.0,True,3,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,7,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,7,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,7,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,7,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,7,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,7,1.0,1.0,True,5,0,0,20260620,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,7,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,7,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,7,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,7,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,7,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,7,1.0,1.0,True,5,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,7,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,7,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,7,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,7,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,7,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,7,1.0,1.0,True,5,0,0,20260622,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,7,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,7,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,7,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,7,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,7,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,7,1.0,1.0,True,5,0,0,20260623,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_finetune_head,15,7,1.0,1.0,True,5,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage1_stage2_combined,15,7,1.0,1.0,True,5,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_cosine_prototype,15,7,1.0,1.0,True,5,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_bias_only,15,7,1.0,1.0,True,5,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_finetune_head,15,7,1.0,1.0,True,5,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D013,1.0,0,0.0,False,stage2_positive_bias,15,7,1.0,1.0,True,5,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D013,1.0,0,0.0,False,zero_shot,15,7,1.0,1.0,True,5,0,0,20260624,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D014,0.9917355371900827,0,0.0,False,stage1_finetune_bias_only,36,61,1.0,0.9836065573770492,True,3,0,1,20260620,0.9917355371900827,0.0,1.0,0.9836065573770492
unchanged,stage1,0.0,0.0,0.0,D014,0.9917355371900827,0,0.0,False,stage1_finetune_head,36,61,1.0,0.9836065573770492,True,3,0,1,20260620,0.9917355371900827,0.0,1.0,0.9836065573770492
unchanged,stage1+stage2,0.0,0.0,0.0,D014,0.9917355371900827,0,0.0,False,stage1_stage2_combined,36,61,1.0,0.9836065573770492,True,3,0,1,20260620,0.9917355371900827,0.0,1.0,0.9836065573770492
degraded,stage2,-0.007864569448147285,0.05555555555555555,0.016393442622950838,D014,0.9838709677419354,2,0.05555555555555555,False,stage2_cosine_prototype,36,61,0.9682539682539683,1.0,False,3,0,1,20260620,0.9917355371900827,0.0,1.0,0.9836065573770492
unchanged,stage2,0.0,0.0,0.0,D014,0.9917355371900827,0,0.0,False,stage2_finetune_bias_only,36,61,1.0,0.9836065573770492,True,3,0,1,20260620,0.9917355371900827,0.0,1.0,0.9836065573770492
unchanged,stage2,0.0,0.0,0.0,D014,0.9917355371900827,0,0.0,False,stage2_finetune_head,36,61,1.0,0.9836065573770492,True,3,0,1,20260620,0.9917355371900827,0.0,1.0,0.9836065573770492
improved,stage2,0.0001343815091042755,0.027777777777777776,0.016393442622950838,D014,0.991869918699187,1,0.027777777777777776,False,stage2_positive_bias,36,61,0.9838709677419355,1.0,False,3,0,1,20260620,0.9917355371900827,0.0,1.0,0.9836065573770492
unchanged,none,0.0,0.0,0.0,D014,0.9917355371900827,0,0.0,False,zero_shot,36,61,1.0,0.9836065573770492,True,3,0,1,20260620,0.9917355371900827,0.0,1.0,0.9836065573770492
unchanged,stage1,0.0,0.0,0.0,D014,1.0,0,0.0,False,stage1_finetune_bias_only,36,61,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D014,1.0,0,0.0,False,stage1_finetune_head,36,61,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D014,1.0,0,0.0,False,stage1_stage2_combined,36,61,1.0,1.0,True,3,0,0,20260621,1.0,0.0,1.0,1.0
