change_label,changed_stage,delta_f1,delta_fpr,delta_recall,doctor_alias,f1,final_false_accepts,fpr,fpr_unstable,method,negative_query_count,positive_query_count,precision,recall,safety_pass,shot,stage1_misses,stage2_rejects,support_seed,zero_f1,zero_fpr,zero_precision,zero_recall
unchanged,stage1+stage2,0.0,0.0,0.0,D004,0.8372093023255813,0,0.0,False,stage1_stage2_combined,15,50,1.0,0.72,True,3,4,10,,0.8372093023255813,0.0,1.0,0.72
improved,stage2,0.12112403100775204,0.0,0.20000000000000007,D004,0.9583333333333334,0,0.0,False,stage2_cosine_prototype,15,50,1.0,0.92,True,3,4,10,,0.8372093023255813,0.0,1.0,0.72
unchanged,stage2,0.0,0.0,0.0,D004,0.8372093023255813,0,0.0,False,stage2_finetune_bias_only,15,50,1.0,0.72,True,3,4,10,,0.8372093023255813,0.0,1.0,0.72
unchanged,stage2,0.0,0.0,0.0,D004,0.8372093023255813,0,0.0,False,stage2_finetune_head,15,50,1.0,0.72,True,3,4,10,,0.8372093023255813,0.0,1.0,0.72
improved,stage2,0.12112403100775204,0.0,0.20000000000000007,D004,0.9583333333333334,0,0.0,False,stage2_positive_bias,15,50,1.0,0.92,True,3,4,10,,0.8372093023255813,0.0,1.0,0.72
unchanged,none,0.0,0.0,0.0,D004,0.8372093023255813,0,0.0,False,zero_shot,15,50,1.0,0.72,True,3,4,10,,0.8372093023255813,0.0,1.0,0.72
unchanged,stage1,0.0,0.0,0.0,D004,0.787878787878788,0,0.0,False,stage1_finetune_bias_only,15,40,1.0,0.65,True,5,4,10,,0.787878787878788,0.0,1.0,0.65
unchanged,stage1,0.0,0.0,0.0,D004,0.787878787878788,0,0.0,False,stage1_finetune_head,15,40,1.0,0.65,True,5,4,10,,0.787878787878788,0.0,1.0,0.65
unchanged,stage1+stage2,0.0,0.0,0.0,D004,0.787878787878788,0,0.0,False,stage1_stage2_combined,15,40,1.0,0.65,True,5,4,10,,0.787878787878788,0.0,1.0,0.65
improved,stage2,0.15948963317384368,0.0,0.25,D004,0.9473684210526316,0,0.0,False,stage2_cosine_prototype,15,40,1.0,0.9,True,5,4,10,,0.787878787878788,0.0,1.0,0.65
unchanged,stage2,0.0,0.0,0.0,D004,0.787878787878788,0,0.0,False,stage2_finetune_bias_only,15,40,1.0,0.65,True,5,4,10,,0.787878787878788,0.0,1.0,0.65
unchanged,stage2,0.0,0.0,0.0,D004,0.787878787878788,0,0.0,False,stage2_finetune_head,15,40,1.0,0.65,True,5,4,10,,0.787878787878788,0.0,1.0,0.65
improved,stage2,0.15948963317384368,0.0,0.25,D004,0.9473684210526316,0,0.0,False,stage2_positive_bias,15,40,1.0,0.9,True,5,4,10,,0.787878787878788,0.0,1.0,0.65
unchanged,none,0.0,0.0,0.0,D004,0.787878787878788,0,0.0,False,zero_shot,15,40,1.0,0.65,True,5,4,10,,0.787878787878788,0.0,1.0,0.65
unchanged,stage1,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage1_finetune_bias_only,35,120,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage1_finetune_head,35,120,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage1_stage2_combined,35,120,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage2_cosine_prototype,35,120,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage2_finetune_bias_only,35,120,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage2_finetune_head,35,120,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage2_positive_bias,35,120,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D006,1.0,0,0.0,False,zero_shot,35,120,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage1_finetune_bias_only,35,110,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage1_finetune_head,35,110,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage1_stage2_combined,35,110,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage2_cosine_prototype,35,110,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage2_finetune_bias_only,35,110,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage2_finetune_head,35,110,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D006,1.0,0,0.0,False,stage2_positive_bias,35,110,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D006,1.0,0,0.0,False,zero_shot,35,110,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D007,0.9417989417989417,0,0.0,False,stage1_finetune_bias_only,150,100,1.0,0.89,True,3,11,0,,0.9417989417989417,0.0,1.0,0.89
unchanged,stage1,0.0,0.0,0.0,D007,0.9417989417989417,0,0.0,False,stage1_finetune_head,150,100,1.0,0.89,True,3,11,0,,0.9417989417989417,0.0,1.0,0.89
unchanged,stage1+stage2,0.0,0.0,0.0,D007,0.9417989417989417,0,0.0,False,stage1_stage2_combined,150,100,1.0,0.89,True,3,11,0,,0.9417989417989417,0.0,1.0,0.89
unchanged,stage2,0.0,0.0,0.0,D007,0.9417989417989417,0,0.0,False,stage2_cosine_prototype,150,100,1.0,0.89,True,3,11,0,,0.9417989417989417,0.0,1.0,0.89
unchanged,stage2,0.0,0.0,0.0,D007,0.9417989417989417,0,0.0,False,stage2_finetune_bias_only,150,100,1.0,0.89,True,3,11,0,,0.9417989417989417,0.0,1.0,0.89
unchanged,stage2,0.0,0.0,0.0,D007,0.9417989417989417,0,0.0,False,stage2_finetune_head,150,100,1.0,0.89,True,3,11,0,,0.9417989417989417,0.0,1.0,0.89
unchanged,stage2,0.0,0.0,0.0,D007,0.9417989417989417,0,0.0,False,stage2_positive_bias,150,100,1.0,0.89,True,3,11,0,,0.9417989417989417,0.0,1.0,0.89
unchanged,none,0.0,0.0,0.0,D007,0.9417989417989417,0,0.0,False,zero_shot,150,100,1.0,0.89,True,3,11,0,,0.9417989417989417,0.0,1.0,0.89
unchanged,stage1,0.0,0.0,0.0,D007,0.9534883720930233,0,0.0,False,stage1_finetune_bias_only,150,90,1.0,0.9111111111111111,True,5,8,0,,0.9534883720930233,0.0,1.0,0.9111111111111111
unchanged,stage1,0.0,0.0,0.0,D007,0.9534883720930233,0,0.0,False,stage1_finetune_head,150,90,1.0,0.9111111111111111,True,5,8,0,,0.9534883720930233,0.0,1.0,0.9111111111111111
unchanged,stage1+stage2,0.0,0.0,0.0,D007,0.9534883720930233,0,0.0,False,stage1_stage2_combined,150,90,1.0,0.9111111111111111,True,5,8,0,,0.9534883720930233,0.0,1.0,0.9111111111111111
unchanged,stage2,0.0,0.0,0.0,D007,0.9534883720930233,0,0.0,False,stage2_cosine_prototype,150,90,1.0,0.9111111111111111,True,5,8,0,,0.9534883720930233,0.0,1.0,0.9111111111111111
unchanged,stage2,0.0,0.0,0.0,D007,0.9534883720930233,0,0.0,False,stage2_finetune_bias_only,150,90,1.0,0.9111111111111111,True,5,8,0,,0.9534883720930233,0.0,1.0,0.9111111111111111
unchanged,stage2,0.0,0.0,0.0,D007,0.9534883720930233,0,0.0,False,stage2_finetune_head,150,90,1.0,0.9111111111111111,True,5,8,0,,0.9534883720930233,0.0,1.0,0.9111111111111111
unchanged,stage2,0.0,0.0,0.0,D007,0.9534883720930233,0,0.0,False,stage2_positive_bias,150,90,1.0,0.9111111111111111,True,5,8,0,,0.9534883720930233,0.0,1.0,0.9111111111111111
unchanged,none,0.0,0.0,0.0,D007,0.9534883720930233,0,0.0,False,zero_shot,150,90,1.0,0.9111111111111111,True,5,8,0,,0.9534883720930233,0.0,1.0,0.9111111111111111
unchanged,stage1,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage1_finetune_bias_only,75,60,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage1_finetune_head,75,60,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage1_stage2_combined,75,60,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage2_cosine_prototype,75,60,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage2_finetune_bias_only,75,60,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage2_finetune_head,75,60,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage2_positive_bias,75,60,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D008,1.0,0,0.0,False,zero_shot,75,60,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage1_finetune_bias_only,75,50,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage1_finetune_head,75,50,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage1_stage2_combined,75,50,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage2_cosine_prototype,75,50,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage2_finetune_bias_only,75,50,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage2_finetune_head,75,50,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D008,1.0,0,0.0,False,stage2_positive_bias,75,50,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D008,1.0,0,0.0,False,zero_shot,75,50,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D009,0.923076923076923,0,0.0,False,stage1_finetune_bias_only,75,70,1.0,0.8571428571428571,True,3,10,0,,0.923076923076923,0.0,1.0,0.8571428571428571
unchanged,stage1,0.0,0.0,0.0,D009,0.923076923076923,0,0.0,False,stage1_finetune_head,75,70,1.0,0.8571428571428571,True,3,10,0,,0.923076923076923,0.0,1.0,0.8571428571428571
unchanged,stage1+stage2,0.0,0.0,0.0,D009,0.923076923076923,0,0.0,False,stage1_stage2_combined,75,70,1.0,0.8571428571428571,True,3,10,0,,0.923076923076923,0.0,1.0,0.8571428571428571
unchanged,stage2,0.0,0.0,0.0,D009,0.923076923076923,0,0.0,False,stage2_cosine_prototype,75,70,1.0,0.8571428571428571,True,3,10,0,,0.923076923076923,0.0,1.0,0.8571428571428571
unchanged,stage2,0.0,0.0,0.0,D009,0.923076923076923,0,0.0,False,stage2_finetune_bias_only,75,70,1.0,0.8571428571428571,True,3,10,0,,0.923076923076923,0.0,1.0,0.8571428571428571
unchanged,stage2,0.0,0.0,0.0,D009,0.923076923076923,0,0.0,False,stage2_finetune_head,75,70,1.0,0.8571428571428571,True,3,10,0,,0.923076923076923,0.0,1.0,0.8571428571428571
unchanged,stage2,0.0,0.0,0.0,D009,0.923076923076923,0,0.0,False,stage2_positive_bias,75,70,1.0,0.8571428571428571,True,3,10,0,,0.923076923076923,0.0,1.0,0.8571428571428571
unchanged,none,0.0,0.0,0.0,D009,0.923076923076923,0,0.0,False,zero_shot,75,70,1.0,0.8571428571428571,True,3,10,0,,0.923076923076923,0.0,1.0,0.8571428571428571
unchanged,stage1,0.0,0.0,0.0,D009,0.9285714285714286,0,0.0,False,stage1_finetune_bias_only,75,60,1.0,0.8666666666666667,True,5,8,0,,0.9285714285714286,0.0,1.0,0.8666666666666667
unchanged,stage1,0.0,0.0,0.0,D009,0.9285714285714286,0,0.0,False,stage1_finetune_head,75,60,1.0,0.8666666666666667,True,5,8,0,,0.9285714285714286,0.0,1.0,0.8666666666666667
unchanged,stage1+stage2,0.0,0.0,0.0,D009,0.9285714285714286,0,0.0,False,stage1_stage2_combined,75,60,1.0,0.8666666666666667,True,5,8,0,,0.9285714285714286,0.0,1.0,0.8666666666666667
unchanged,stage2,0.0,0.0,0.0,D009,0.9285714285714286,0,0.0,False,stage2_cosine_prototype,75,60,1.0,0.8666666666666667,True,5,8,0,,0.9285714285714286,0.0,1.0,0.8666666666666667
unchanged,stage2,0.0,0.0,0.0,D009,0.9285714285714286,0,0.0,False,stage2_finetune_bias_only,75,60,1.0,0.8666666666666667,True,5,8,0,,0.9285714285714286,0.0,1.0,0.8666666666666667
unchanged,stage2,0.0,0.0,0.0,D009,0.9285714285714286,0,0.0,False,stage2_finetune_head,75,60,1.0,0.8666666666666667,True,5,8,0,,0.9285714285714286,0.0,1.0,0.8666666666666667
unchanged,stage2,0.0,0.0,0.0,D009,0.9285714285714286,0,0.0,False,stage2_positive_bias,75,60,1.0,0.8666666666666667,True,5,8,0,,0.9285714285714286,0.0,1.0,0.8666666666666667
unchanged,none,0.0,0.0,0.0,D009,0.9285714285714286,0,0.0,False,zero_shot,75,60,1.0,0.8666666666666667,True,5,8,0,,0.9285714285714286,0.0,1.0,0.8666666666666667
unchanged,stage1,0.0,0.0,0.0,D010,0.9743589743589743,0,0.0,False,stage1_finetune_bias_only,85,80,1.0,0.95,True,3,4,0,,0.9743589743589743,0.0,1.0,0.95
unchanged,stage1,0.0,0.0,0.0,D010,0.9743589743589743,0,0.0,False,stage1_finetune_head,85,80,1.0,0.95,True,3,4,0,,0.9743589743589743,0.0,1.0,0.95
unchanged,stage1+stage2,0.0,0.0,0.0,D010,0.9743589743589743,0,0.0,False,stage1_stage2_combined,85,80,1.0,0.95,True,3,4,0,,0.9743589743589743,0.0,1.0,0.95
unchanged,stage2,0.0,0.0,0.0,D010,0.9743589743589743,0,0.0,False,stage2_cosine_prototype,85,80,1.0,0.95,True,3,4,0,,0.9743589743589743,0.0,1.0,0.95
unchanged,stage2,0.0,0.0,0.0,D010,0.9743589743589743,0,0.0,False,stage2_finetune_bias_only,85,80,1.0,0.95,True,3,4,0,,0.9743589743589743,0.0,1.0,0.95
unchanged,stage2,0.0,0.0,0.0,D010,0.9743589743589743,0,0.0,False,stage2_finetune_head,85,80,1.0,0.95,True,3,4,0,,0.9743589743589743,0.0,1.0,0.95
unchanged,stage2,0.0,0.0,0.0,D010,0.9743589743589743,0,0.0,False,stage2_positive_bias,85,80,1.0,0.95,True,3,4,0,,0.9743589743589743,0.0,1.0,0.95
unchanged,none,0.0,0.0,0.0,D010,0.9743589743589743,0,0.0,False,zero_shot,85,80,1.0,0.95,True,3,4,0,,0.9743589743589743,0.0,1.0,0.95
unchanged,stage1,0.0,0.0,0.0,D010,0.9781021897810218,0,0.0,False,stage1_finetune_bias_only,85,70,1.0,0.9571428571428572,True,5,3,0,,0.9781021897810218,0.0,1.0,0.9571428571428572
unchanged,stage1,0.0,0.0,0.0,D010,0.9781021897810218,0,0.0,False,stage1_finetune_head,85,70,1.0,0.9571428571428572,True,5,3,0,,0.9781021897810218,0.0,1.0,0.9571428571428572
unchanged,stage1+stage2,0.0,0.0,0.0,D010,0.9781021897810218,0,0.0,False,stage1_stage2_combined,85,70,1.0,0.9571428571428572,True,5,3,0,,0.9781021897810218,0.0,1.0,0.9571428571428572
unchanged,stage2,0.0,0.0,0.0,D010,0.9781021897810218,0,0.0,False,stage2_cosine_prototype,85,70,1.0,0.9571428571428572,True,5,3,0,,0.9781021897810218,0.0,1.0,0.9571428571428572
unchanged,stage2,0.0,0.0,0.0,D010,0.9781021897810218,0,0.0,False,stage2_finetune_bias_only,85,70,1.0,0.9571428571428572,True,5,3,0,,0.9781021897810218,0.0,1.0,0.9571428571428572
unchanged,stage2,0.0,0.0,0.0,D010,0.9781021897810218,0,0.0,False,stage2_finetune_head,85,70,1.0,0.9571428571428572,True,5,3,0,,0.9781021897810218,0.0,1.0,0.9571428571428572
unchanged,stage2,0.0,0.0,0.0,D010,0.9781021897810218,0,0.0,False,stage2_positive_bias,85,70,1.0,0.9571428571428572,True,5,3,0,,0.9781021897810218,0.0,1.0,0.9571428571428572
unchanged,none,0.0,0.0,0.0,D010,0.9781021897810218,0,0.0,False,zero_shot,85,70,1.0,0.9571428571428572,True,5,3,0,,0.9781021897810218,0.0,1.0,0.9571428571428572
unchanged,stage1,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage1_finetune_bias_only,75,40,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage1_finetune_head,75,40,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage1_stage2_combined,75,40,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage2_cosine_prototype,75,40,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage2_finetune_bias_only,75,40,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage2_finetune_head,75,40,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage2_positive_bias,75,40,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D011,1.0,0,0.0,False,zero_shot,75,40,1.0,1.0,True,3,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage1_finetune_bias_only,75,30,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage1_finetune_head,75,30,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1+stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage1_stage2_combined,75,30,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage2_cosine_prototype,75,30,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage2_finetune_bias_only,75,30,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage2_finetune_head,75,30,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage2,0.0,0.0,0.0,D011,1.0,0,0.0,False,stage2_positive_bias,75,30,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,none,0.0,0.0,0.0,D011,1.0,0,0.0,False,zero_shot,75,30,1.0,1.0,True,5,0,0,,1.0,0.0,1.0,1.0
unchanged,stage1,0.0,0.0,0.0,D012,0.9010989010989011,0,0.0,False,stage1_finetune_bias_only,100,50,1.0,0.82,True,3,4,5,,0.9010989010989011,0.0,1.0,0.82
unchanged,stage1,0.0,0.0,0.0,D012,0.9010989010989011,0,0.0,False,stage1_finetune_head,100,50,1.0,0.82,True,3,4,5,,0.9010989010989011,0.0,1.0,0.82
unchanged,stage1+stage2,0.0,0.0,0.0,D012,0.9010989010989011,0,0.0,False,stage1_stage2_combined,100,50,1.0,0.82,True,3,4,5,,0.9010989010989011,0.0,1.0,0.82
degraded,stage2,-0.1407683225865044,0.25,0.10000000000000009,D012,0.7603305785123967,25,0.25,False,stage2_cosine_prototype,100,50,0.647887323943662,0.92,False,3,4,5,,0.9010989010989011,0.0,1.0,0.82
unchanged,stage2,0.0,0.0,0.0,D012,0.9010989010989011,0,0.0,False,stage2_finetune_bias_only,100,50,1.0,0.82,True,3,4,5,,0.9010989010989011,0.0,1.0,0.82
unchanged,stage2,0.0,0.0,0.0,D012,0.9010989010989011,0,0.0,False,stage2_finetune_head,100,50,1.0,0.82,True,3,4,5,,0.9010989010989011,0.0,1.0,0.82
degraded,stage2,-0.1407683225865044,0.25,0.10000000000000009,D012,0.7603305785123967,25,0.25,False,stage2_positive_bias,100,50,0.647887323943662,0.92,False,3,4,5,,0.9010989010989011,0.0,1.0,0.82
unchanged,none,0.0,0.0,0.0,D012,0.9010989010989011,0,0.0,False,zero_shot,100,50,1.0,0.82,True,3,4,5,,0.9010989010989011,0.0,1.0,0.82
unchanged,stage1,0.0,0.0,0.0,D012,0.9041095890410958,0,0.0,False,stage1_finetune_bias_only,100,40,1.0,0.825,True,5,3,4,,0.9041095890410958,0.0,1.0,0.825
unchanged,stage1,0.0,0.0,0.0,D012,0.9041095890410958,0,0.0,False,stage1_finetune_head,100,40,1.0,0.825,True,5,3,4,,0.9041095890410958,0.0,1.0,0.825
unchanged,stage1+stage2,0.0,0.0,0.0,D012,0.9041095890410958,0,0.0,False,stage1_stage2_combined,100,40,1.0,0.825,True,5,3,4,,0.9041095890410958,0.0,1.0,0.825
