outer_fold,method,alpha,beta,threshold,top_k,query_rows,baseline_fpr,adapted_fpr,adapted_recall,adapted_f1,participant_macro_recall,participant_macro_f1,safety_passed,fpr_increase,selected_recipe
0,base_plus_prototype,0.25,0.0,0.75,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.25,0.0,0.8,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.25,0.0,0.8500000000000001,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.25,0.0,0.9,3,7180,0.0057306590257879654,0.008022922636103151,0.9566395663956639,0.9740618101545255,0.9505880129978178,0.9679090950195031,True,0.0022922636103151857,
0,base_plus_prototype,0.25,0.0,0.95,3,7180,0.0057306590257879654,0.0057306590257879654,0.9566395663956639,0.9751381215469613,0.9505880129978178,0.9701594466369433,True,0.0,
0,base_plus_prototype,0.25,0.0,1.0,3,7180,0.0057306590257879654,0.0057306590257879654,0.9512195121951219,0.9722991689750692,0.9443301967400016,0.9663744973635118,True,0.0,
0,base_plus_prototype,0.25,0.0,1.05,3,7180,0.0057306590257879654,0.0057306590257879654,0.697289972899729,0.8190354925990769,0.7296837320935369,0.9733181128021273,True,0.0,
0,base_plus_prototype,0.25,0.0,1.1,3,7180,0.0057306590257879654,0.0057306590257879654,0.26639566395663955,0.4189217984231834,0.22944444444444445,0.9660797691780342,True,0.0,
0,base_plus_prototype,0.25,0.0,1.15,3,7180,0.0057306590257879654,0.0057306590257879654,0.26504065040650404,0.41723549488054607,0.22646825396825396,0.958919010137576,True,0.0,
0,base_plus_prototype,0.25,0.0,1.2000000000000002,3,7180,0.0057306590257879654,0.0,0.0,,0.0,,True,-0.0057306590257879654,
0,base_plus_prototype,0.25,0.0,1.25,3,7180,0.0057306590257879654,0.0,0.0,,0.0,,True,-0.0057306590257879654,
0,base_plus_prototype,0.25,0.0,1.3,3,7180,0.0057306590257879654,0.0,0.0,,0.0,,True,-0.0057306590257879654,
0,base_plus_prototype,0.5,0.0,0.5,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,0.5,0.0,0.55,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,0.5,0.0,0.6,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,0.5,0.0,0.65,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,0.5,0.0,0.7,3,7180,0.0057306590257879654,0.010315186246418338,0.9566395663956639,0.9729878721058435,0.9505880129978178,0.9671486993124441,True,0.004584527220630372,
0,base_plus_prototype,0.5,0.0,0.75,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.5,0.0,0.8,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.5,0.0,0.8500000000000001,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.5,0.0,0.9,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.5,0.0,0.95,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.5,0.0,1.0,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,0.5,0.0,1.05,3,7180,0.0057306590257879654,0.006017191977077364,0.9566395663956639,0.9750034525618009,0.9505880129978178,0.9698651125677749,True,0.00028653295128939875,
0,base_plus_prototype,0.5,0.0,1.1,3,7180,0.0057306590257879654,0.0057306590257879654,0.9566395663956639,0.9751381215469613,0.9505880129978178,0.9701594466369433,True,0.0,
0,base_plus_prototype,0.5,0.0,1.15,3,7180,0.0057306590257879654,0.0057306590257879654,0.9550135501355014,0.9742880840475533,0.9491594415692463,0.9694080168068698,True,0.0,
0,base_plus_prototype,0.5,0.0,1.2000000000000002,3,7180,0.0057306590257879654,0.0057306590257879654,0.9544715447154472,0.974004424778761,0.948683251093056,0.9691523354880655,True,0.0,
0,base_plus_prototype,0.5,0.0,1.25,3,7180,0.0057306590257879654,0.0057306590257879654,0.9482384823848239,0.9707310306561243,0.9427895804935028,0.9655465541676249,True,0.0,
0,base_plus_prototype,0.5,0.0,1.3,3,7180,0.0057306590257879654,0.0057306590257879654,0.697289972899729,0.8190354925990769,0.7296837320935369,0.9733181128021273,True,0.0,
0,base_plus_prototype,1.0,0.0,0.5,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,1.0,0.0,0.55,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,1.0,0.0,0.6,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,1.0,0.0,0.65,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,1.0,0.0,0.7,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,1.0,0.0,0.75,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,1.0,0.0,0.8,3,7180,0.0057306590257879654,0.009742120343839542,0.9566395663956639,0.9732561345464571,0.9505880129978178,0.9672260980470533,True,0.004011461318051576,
0,base_plus_prototype,1.0,0.0,0.8500000000000001,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,0.9,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,0.95,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,1.0,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,1.05,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,1.1,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,1.15,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,1.2000000000000002,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,1.25,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,1.0,0.0,1.3,3,7180,0.0057306590257879654,0.006876790830945559,0.9566395663956639,0.9745996686913307,0.9505880129978178,0.9690050454825422,True,0.0011461318051575933,
0,base_plus_prototype,2.0,0.0,0.5,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,2.0,0.0,0.55,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,2.0,0.0,0.6,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
