dev_delta_f1,dev_f1,dev_fpr,dev_recall,doctor_alias,method,recipe,safe,selected,shot,support_based
0.00043121611479701727,0.9282123466720289,0.0,0.8660412757973733,D011,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03687021191910578,0.9646513424763377,0.005172413793103448,0.9369606003752345,D011,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,5,True
0.039256048438552016,0.9670371789957839,0.010344827586206896,0.9467166979362102,D011,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,5,True
0.04123187632876668,0.9690130068859986,0.010344827586206896,0.95046904315197,D011,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,5,True
0.04286316986213534,0.9706443004193672,0.01206896551724138,0.9553470919324578,D011,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,5,True
0.038923806296958685,0.9667049368541906,0.01206896551724138,0.9478424015009381,D011,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03813231256800742,0.9659134431252393,0.01206896551724138,0.9463414634146341,D011,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03594943939095463,0.9637305699481865,0.01206896551724138,0.9422138836772983,D011,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03627806606010431,0.9640591966173362,0.010344827586206896,0.9410881801125703,D011,target_prototype_fusion,"{""cosine_threshold"": 0.85, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03673873060744215,0.964519861164674,0.006896551724137931,0.9384615384615385,D011,target_prototype_fusion,"{""cosine_threshold"": 0.9, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,no_adaptation,"{""method"": ""no_adaptation""}",True,False,3,False
0.004437241964733607,0.9308176100628931,0.0,0.8705882352941177,D012,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03709789277140574,0.9634782608695652,0.0017241379310344827,0.9310924369747899,D012,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.04092632624537973,0.9673066943435392,0.0034482758620689655,0.9398319327731093,D012,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0003873086695173056,0.9267676767676768,0.0,0.8635294117647059,D012,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.004437241964733607,0.9308176100628931,0.0,0.8705882352941177,D012,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03709789277140574,0.9634782608695652,0.0017241379310344827,0.9310924369747899,D012,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.04092632624537973,0.9673066943435392,0.0034482758620689655,0.9398319327731093,D012,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0003873086695173056,0.9267676767676768,0.0,0.8635294117647059,D012,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.004821356349478334,0.9312017244476378,0.0,0.8712605042016807,D012,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03745829671407974,0.9638386648122392,0.0017241379310344827,0.9317647058823529,D012,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.04128347419822642,0.9676638422963859,0.0034482758620689655,0.9405042016806723,D012,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0003873086695173056,0.9267676767676768,0.0,0.8635294117647059,D012,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.005205194839531302,0.9315855629376908,0.0,0.8719327731092437,D012,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03781845011525731,0.9641988182134168,0.0017241379310344827,0.9324369747899159,D012,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9263803680981595,0.0,0.8628571428571429,D012,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.04164037520348263,0.9680207433016421,0.0034482758620689655,0.9411764705882353,D012,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0003873086695173056,0.9267676767676768,0.0,0.8635294117647059,D012,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.036917596765295047,0.9632979648634545,0.0017241379310344827,0.9307563025210084,D012,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,3,True
0.04247776338972975,0.9688581314878892,0.0017241379310344827,0.9411764705882353,D012,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,3,True
0.0442586647170391,0.9706390328151986,0.0017241379310344827,0.9445378151260504,D012,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,3,True
0.046257732056719125,0.9726381001548786,0.0034482758620689655,0.9499159663865546,D012,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,3,True
0.04021128847099409,0.9665916565691536,0.0034482758620689655,0.9384873949579832,D012,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03913687328115101,0.9655172413793105,0.0034482758620689655,0.9364705882352942,D012,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03770083960616122,0.9640812077043207,0.0034482758620689655,0.933781512605042,D012,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03835821102291048,0.96473857912107,0.0017241379310344827,0.9334453781512605,D012,target_prototype_fusion,"{""cosine_threshold"": 0.85, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03709789277140574,0.9634782608695652,0.0017241379310344827,0.9310924369747899,D012,target_prototype_fusion,"{""cosine_threshold"": 0.9, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,no_adaptation,"{""method"": ""no_adaptation""}",True,False,5,False
0.002155789793687246,0.9311594202898551,0.0,0.8711864406779661,D012,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.036781750530270774,0.9657853810264386,0.0017391304347826088,0.9355932203389831,D012,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.040845615734987906,0.9698492462311558,0.0034782608695652175,0.9450094161958569,D012,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004318533747998954,0.9294354838709677,0.0,0.8681732580037664,D012,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002155789793687246,0.9311594202898551,0.0,0.8711864406779661,D012,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.036781750530270774,0.9657853810264386,0.0017391304347826088,0.9355932203389831,D012,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.040845615734987906,0.9698492462311558,0.0034782608695652175,0.9450094161958569,D012,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004318533747998954,0.9294354838709677,0.0,0.8681732580037664,D012,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002155789793687246,0.9311594202898551,0.0,0.8711864406779661,D012,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.036781750530270774,0.9657853810264386,0.0017391304347826088,0.9355932203389831,D012,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.040845615734987906,0.9698492462311558,0.0034782608695652175,0.9450094161958569,D012,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004318533747998954,0.9294354838709677,0.0,0.8681732580037664,D012,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002155789793687246,0.9311594202898551,0.0,0.8711864406779661,D012,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.036781750530270774,0.9657853810264386,0.0017391304347826088,0.9355932203389831,D012,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.9290036304961679,0.0,0.8674199623352166,D012,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.040845615734987906,0.9698492462311558,0.0034782608695652175,0.9450094161958569,D012,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0004318533747998954,0.9294354838709677,0.0,0.8681732580037664,D012,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03798666076596813,0.966990291262136,0.0017391304347826088,0.9378531073446328,D012,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,5,True
0.0431756585301073,0.9721792890262752,0.0017391304347826088,0.9476459510357815,D012,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,5,True
0.045157572743323215,0.9741612032394911,0.0017391304347826088,0.9514124293785311,D012,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,5,True
0.04678422499960455,0.9757878554957724,0.0034782608695652175,0.9563088512241055,D012,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,5,True
0.04283278925691869,0.9718364197530865,0.0034782608695652175,0.9487758945386064,D012,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.04203884054630325,0.9710424710424711,0.0034782608695652175,0.9472693032015066,D012,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03984914566943476,0.9688527761656026,0.0034782608695652175,0.9431261770244821,D012,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.04018838655479129,0.9691920170509591,0.0017391304347826088,0.9419962335216573,D012,target_prototype_fusion,"{""cosine_threshold"": 0.85, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.038788375712602075,0.9677920062087699,0.0017391304347826088,0.9393596986817326,D012,target_prototype_fusion,"{""cosine_threshold"": 0.9, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,no_adaptation,"{""method"": ""no_adaptation""}",True,False,3,False
0.004443099255557192,0.9292130794107079,0.0,0.8677852348993289,D013,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03554885540194508,0.9603188355570957,0.006837606837606838,0.9298657718120805,D013,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03772141695427811,0.9624913971094288,0.011965811965811967,0.9385906040268457,D013,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0003878196645067389,0.9251577998196574,0.0,0.860738255033557,D013,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.004443099255557192,0.9292130794107079,0.0,0.8677852348993289,D013,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03554885540194508,0.9603188355570957,0.006837606837606838,0.9298657718120805,D013,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03772141695427811,0.9624913971094288,0.011965811965811967,0.9385906040268457,D013,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0003878196645067389,0.9251577998196574,0.0,0.860738255033557,D013,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.004827720994274642,0.9295977011494253,0.0,0.8684563758389262,D013,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.035909042883131015,0.9606790230382817,0.006837606837606838,0.9305369127516778,D013,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.038078317058471645,0.9628482972136223,0.011965811965811967,0.939261744966443,D013,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0003878196645067389,0.9251577998196574,0.0,0.860738255033557,D013,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.005212066523484937,0.9299820466786356,0.0,0.8691275167785235,D013,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03626898088381025,0.9610389610389609,0.006837606837606838,0.9312080536912751,D013,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0,0.9247699801551507,0.0,0.8600671140939598,D013,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03843497170179566,0.9632049518569463,0.011965811965811967,0.9399328859060403,D013,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,3,True
0.0003878196645067389,0.9251577998196574,0.0,0.860738255033557,D013,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,3,True
0.03620139885612439,0.960971379011275,0.005128205128205128,0.9295302013422819,D013,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,3,True
0.03926374897924956,0.9640337291344002,0.010256410256410256,0.9399328859060403,D013,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,3,True
0.041043453962698484,0.9658134341178491,0.010256410256410256,0.9432885906040268,D013,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,3,True
0.04304925983115526,0.9678192399863059,0.011965811965811967,0.9486577181208053,D013,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,3,True
0.037006879348981614,0.9617768595041323,0.011965811965811967,0.937248322147651,D013,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03593322563595591,0.9607032057911066,0.011965811965811967,0.9352348993288591,D013,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03449822833639238,0.959268208491543,0.011965811965811967,0.9325503355704698,D013,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03514708964443469,0.9599170697995854,0.010256410256410256,0.9322147651006711,D013,target_prototype_fusion,"{""cosine_threshold"": 0.85, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.03554885540194508,0.9603188355570957,0.006837606837606838,0.9298657718120805,D013,target_prototype_fusion,"{""cosine_threshold"": 0.9, ""method"": ""target_prototype_fusion""}",True,False,3,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,no_adaptation,"{""method"": ""no_adaptation""}",True,False,5,False
0.002157240882423417,0.9297927982297324,0.0,0.868796992481203,D013,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.034811209977507085,0.962446767324816,0.006896551724137931,0.9345864661654135,D013,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.037020608615042194,0.9646561659623512,0.01206896551724138,0.943984962406015,D013,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.00043214363999721783,0.9280677009873062,0.0,0.8657894736842106,D013,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.05, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002157240882423417,0.9297927982297324,0.0,0.868796992481203,D013,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.034811209977507085,0.962446767324816,0.006896551724137931,0.9345864661654135,D013,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.037020608615042194,0.9646561659623512,0.01206896551724138,0.943984962406015,D013,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.00043214363999721783,0.9280677009873062,0.0,0.8657894736842106,D013,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.1, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002157240882423417,0.9297927982297324,0.0,0.868796992481203,D013,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.034811209977507085,0.962446767324816,0.006896551724137931,0.9345864661654135,D013,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.037020608615042194,0.9646561659623512,0.01206896551724138,0.943984962406015,D013,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.00043214363999721783,0.9280677009873062,0.0,0.8657894736842106,D013,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.2, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.002157240882423417,0.9297927982297324,0.0,0.868796992481203,D013,target_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,stage1_threshold_calibration,"{""margin"": 0.0, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.034811209977507085,0.962446767324816,0.006896551724137931,0.9345864661654135,D013,target_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.0,0.927635557347309,0.0,0.8650375939849624,D013,stage1_threshold_calibration,"{""margin"": 0.02, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.037020608615042194,0.9646561659623512,0.01206896551724138,0.943984962406015,D013,target_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""target_threshold_calibration""}",True,False,5,True
0.00043214363999721783,0.9280677009873062,0.0,0.8657894736842106,D013,stage1_threshold_calibration,"{""margin"": 0.05, ""max_threshold_drop"": 0.3, ""method"": ""stage1_threshold_calibration""}",True,False,5,True
0.03694737278623084,0.9645829301335398,0.005172413793103448,0.9368421052631579,D013,positive_bias,"{""bias"": 0.1, ""method"": ""positive_bias""}",True,False,5,True
0.03933832898141598,0.9669738863287249,0.010344827586206896,0.9466165413533835,D013,positive_bias,"{""bias"": 0.25, ""method"": ""positive_bias""}",True,False,5,True
0.041318064730115345,0.9689536220774243,0.010344827586206896,0.9503759398496241,D013,positive_bias,"{""bias"": 0.5, ""method"": ""positive_bias""}",True,False,5,True
0.04295267794680879,0.9705882352941178,0.01206896551724138,0.9552631578947368,D013,positive_bias,"{""bias"": 1.0, ""method"": ""positive_bias""}",True,True,5,True
0.03900554694716962,0.9666411042944786,0.01206896551724138,0.9477443609022557,D013,target_prototype_fusion,"{""cosine_threshold"": 0.7, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.03821248563043467,0.9658480429777436,0.01206896551724138,0.9462406015037594,D013,target_prototype_fusion,"{""cosine_threshold"": 0.75, ""method"": ""target_prototype_fusion""}",True,False,5,True
0.036025277107603615,0.9636608344549126,0.01206896551724138,0.9421052631578948,D013,target_prototype_fusion,"{""cosine_threshold"": 0.8, ""method"": ""target_prototype_fusion""}",True,False,5,True
